DATE,Open,High,Low,Close,ADJCLOSE,VOLUME
20140827,2000.540039,2002.140015,1996.199951,2000.119995,2000.119995,2344350000
20140828,1997.420044,1998.550049,1990.520020,1996.739990,1996.739990,2282400000
20140829,1998.449951,2003.380005,1994.650024,2003.369995,2003.369995,2259130000
20140902,2004.069946,2006.119995,1994.849976,2002.280029,2002.280029,2819980000
20140903,2003.569946,2009.280029,1998.140015,2000.719971,2000.719971,2809980000
20140904,2001.670044,2011.170044,1992.540039,1997.650024,1997.650024,3072410000
20140905,1998.000000,2007.709961,1990.099976,2007.709961,2007.709961,2818300000
20140908,2007.170044,2007.170044,1995.599976,2001.540039,2001.540039,2789090000
20140909,2000.729980,2001.010010,1984.609985,1988.439941,1988.439941,2882830000
20140910,1988.410034,1996.660034,1982.989990,1995.689941,1995.689941,2912430000
20140911,1992.849976,1997.650024,1985.930054,1997.449951,1997.449951,2941690000
20140912,1996.739990,1996.739990,1980.260010,1985.540039,1985.540039,3206570000
20140915,1986.040039,1987.180054,1978.479980,1984.130005,1984.130005,2776530000
20140916,1981.930054,2002.280029,1979.060059,1998.979980,1998.979980,3160310000
20140917,1999.300049,2010.739990,1993.290039,2001.569946,2001.569946,3209420000
20140918,2003.069946,2012.339966,2003.069946,2011.359985,2011.359985,3235340000
20140919,2012.739990,2019.260010,2006.589966,2010.400024,2010.400024,4880220000
20140922,2009.079956,2009.079956,1991.010010,1994.290039,1994.290039,3349670000
20140923,1992.780029,1995.410034,1982.770020,1982.770020,1982.770020,3279350000
20140924,1983.339966,1999.790039,1978.630005,1998.300049,1998.300049,3313850000
20140925,1997.319946,1997.319946,1965.989990,1965.989990,1965.989990,3273050000
20140926,1966.219971,1986.369995,1966.219971,1982.849976,1982.849976,2929440000
20140929,1978.959961,1981.280029,1964.040039,1977.800049,1977.800049,3094440000
20140930,1978.209961,1985.170044,1968.959961,1972.290039,1972.290039,3951100000
20141001,1971.439941,1971.439941,1941.719971,1946.160034,1946.160034,4188590000
20141002,1945.829956,1952.319946,1926.030029,1946.170044,1946.170044,4012510000
20141003,1948.119995,1971.189941,1948.119995,1967.900024,1967.900024,3560970000
20141006,1970.010010,1977.839966,1958.430054,1964.819946,1964.819946,3358220000
20141007,1962.359985,1962.359985,1934.869995,1935.099976,1935.099976,3687870000
20141008,1935.550049,1970.359985,1925.250000,1968.890015,1968.890015,4441890000
20141009,1967.680054,1967.680054,1927.560059,1928.209961,1928.209961,4344020000
20141010,1925.630005,1936.979980,1906.050049,1906.130005,1906.130005,4550540000
20141013,1905.650024,1912.089966,1874.140015,1874.739990,1874.739990,4352580000
20141014,1877.109985,1898.709961,1871.790039,1877.699951,1877.699951,4812010000
20141015,1874.180054,1874.180054,1820.660034,1862.489990,1862.489990,6090800000
20141016,1855.949951,1876.010010,1835.020020,1862.760010,1862.760010,5073150000
20141017,1864.910034,1898.160034,1864.910034,1886.760010,1886.760010,4482120000
20141020,1885.619995,1905.030029,1882.300049,1904.010010,1904.010010,3331210000
20141021,1909.380005,1942.449951,1909.380005,1941.280029,1941.280029,3987090000
20141022,1941.290039,1949.310059,1926.829956,1927.109985,1927.109985,3761930000
20141023,1931.020020,1961.949951,1931.020020,1950.819946,1950.819946,3789250000
20141024,1951.589966,1965.270020,1946.270020,1964.579956,1964.579956,3078380000
20141027,1962.969971,1964.640015,1951.369995,1961.630005,1961.630005,3538860000
20141028,1964.140015,1985.050049,1964.140015,1985.050049,1985.050049,3653260000
20141029,1983.290039,1991.400024,1969.040039,1982.300049,1982.300049,3740350000
20141030,1979.489990,1999.400024,1974.750000,1994.650024,1994.650024,3586150000
20141031,2001.199951,2018.189941,2001.199951,2018.050049,2018.050049,4292290000
20141103,2018.209961,2024.459961,2013.680054,2017.810059,2017.810059,3555440000
20141104,2015.810059,2015.979980,2001.010010,2012.099976,2012.099976,3956260000
20141105,2015.290039,2023.770020,2014.420044,2023.569946,2023.569946,3766590000
20141106,2023.329956,2031.609985,2015.859985,2031.209961,2031.209961,3669770000
20141107,2032.359985,2034.260010,2025.069946,2031.920044,2031.920044,3704280000
20141110,2032.010010,2038.699951,2030.170044,2038.260010,2038.260010,3284940000
20141111,2038.199951,2041.280029,2035.280029,2039.680054,2039.680054,2958320000
20141112,2037.750000,2040.329956,2031.949951,2038.250000,2038.250000,3246650000
20141113,2039.209961,2046.180054,2030.439941,2039.329956,2039.329956,3455270000
20141114,2039.739990,2042.219971,2035.199951,2039.819946,2039.819946,3227130000
20141117,2038.290039,2043.069946,2034.459961,2041.319946,2041.319946,3152890000
20141118,2041.479980,2056.080078,2041.479980,2051.800049,2051.800049,3416190000
20141119,2051.159912,2052.139893,2040.369995,2048.719971,2048.719971,3390850000
20141120,2045.869995,2053.840088,2040.489990,2052.750000,2052.750000,3128290000
20141121,2057.459961,2071.459961,2056.750000,2063.500000,2063.500000,3916420000
20141124,2065.070068,2070.169922,2065.070068,2069.409912,2069.409912,3128060000
20141125,2070.149902,2074.209961,2064.750000,2067.030029,2067.030029,3392940000
20141126,2067.360107,2073.290039,2066.620117,2072.830078,2072.830078,2745260000
20141128,2074.780029,2075.760010,2065.060059,2067.560059,2067.560059,2504640000
20141201,2065.780029,2065.780029,2049.570068,2053.439941,2053.439941,4159010000
20141202,2053.770020,2068.770020,2053.770020,2066.550049,2066.550049,3686650000
20141203,2067.449951,2076.280029,2066.649902,2074.330078,2074.330078,3612680000
20141204,2073.639893,2077.340088,2062.340088,2071.919922,2071.919922,3408340000
20141205,2072.780029,2079.469971,2070.810059,2075.370117,2075.370117,3419620000
20141208,2074.840088,2075.780029,2054.270020,2060.310059,2060.310059,3800990000
20141209,2056.550049,2060.600098,2034.170044,2059.820068,2059.820068,3970150000
20141210,2058.860107,2058.860107,2024.260010,2026.140015,2026.140015,4114440000
20141211,2027.920044,2055.530029,2027.920044,2035.329956,2035.329956,3917950000
20141212,2030.359985,2032.250000,2002.329956,2002.329956,2002.329956,4157650000
20141215,2005.030029,2018.689941,1982.260010,1989.630005,1989.630005,4361990000
20141216,1986.709961,2016.890015,1972.560059,1972.739990,1972.739990,4958680000
20141217,1973.770020,2016.750000,1973.770020,2012.890015,2012.890015,4942370000
20141218,2018.979980,2061.229980,2018.979980,2061.229980,2061.229980,4703380000
20141219,2061.040039,2077.850098,2061.030029,2070.649902,2070.649902,6465530000
20141222,2069.280029,2078.760010,2069.280029,2078.540039,2078.540039,3369520000
20141223,2081.479980,2086.729980,2079.770020,2082.169922,2082.169922,3043950000
20141224,2083.250000,2087.560059,2081.860107,2081.879883,2081.879883,1416980000
20141226,2084.300049,2092.699951,2084.300049,2088.770020,2088.770020,1735230000
20141229,2087.629883,2093.550049,2085.750000,2090.570068,2090.570068,2452360000
20141230,2088.489990,2088.489990,2079.530029,2080.350098,2080.350098,2440280000
20141231,2082.110107,2085.580078,2057.939941,2058.899902,2058.899902,2606070000
20150102,2058.899902,2072.360107,2046.040039,2058.199951,2058.199951,2708700000
20150105,2054.439941,2054.439941,2017.339966,2020.579956,2020.579956,3799120000
20150106,2022.150024,2030.250000,1992.439941,2002.609985,2002.609985,4460110000
20150107,2005.550049,2029.609985,2005.550049,2025.900024,2025.900024,3805480000
20150108,2030.609985,2064.080078,2030.609985,2062.139893,2062.139893,3934010000
20150109,2063.449951,2064.429932,2038.329956,2044.810059,2044.810059,3364140000
20150112,2046.130005,2049.300049,2022.579956,2028.260010,2028.260010,3456460000
20150113,2031.579956,2056.929932,2008.250000,2023.030029,2023.030029,4107300000
20150114,2018.400024,2018.400024,1988.439941,2011.270020,2011.270020,4378680000
20150115,2013.750000,2021.349976,1991.469971,1992.670044,1992.670044,4276720000
20150116,1992.250000,2020.459961,1988.119995,2019.420044,2019.420044,4056410000
20150120,2020.760010,2028.939941,2004.489990,2022.550049,2022.550049,3944340000
20150121,2020.189941,2038.290039,2012.040039,2032.119995,2032.119995,3730070000
20150122,2034.300049,2064.620117,2026.380005,2063.149902,2063.149902,4176050000
20150123,2062.979980,2062.979980,2050.540039,2051.820068,2051.820068,3573560000
20150126,2050.419922,2057.620117,2040.969971,2057.090088,2057.090088,3465760000
20150127,2047.859985,2047.859985,2019.910034,2029.550049,2029.550049,3329810000
20150128,2032.339966,2042.489990,2001.489990,2002.160034,2002.160034,4067530000
20150129,2002.449951,2024.640015,1989.180054,2021.250000,2021.250000,4127140000
20150130,2019.349976,2023.319946,1993.380005,1994.989990,1994.989990,4568650000
20150202,1996.670044,2021.660034,1980.900024,2020.849976,2020.849976,4008330000
20150203,2022.709961,2050.300049,2022.709961,2050.030029,2050.030029,4615900000
20150204,2048.860107,2054.739990,2036.719971,2041.510010,2041.510010,4141920000
20150205,2043.449951,2063.550049,2043.449951,2062.520020,2062.520020,3821990000
20150206,2062.280029,2072.399902,2049.969971,2055.469971,2055.469971,4232970000
20150209,2053.469971,2056.159912,2041.880005,2046.739990,2046.739990,3549540000
20150210,2049.379883,2070.860107,2048.620117,2068.590088,2068.590088,3669850000
20150211,2068.550049,2073.479980,2057.989990,2068.530029,2068.530029,3596860000
20150212,2069.979980,2088.530029,2069.979980,2088.479980,2088.479980,3788350000
20150213,2088.780029,2097.030029,2086.699951,2096.989990,2096.989990,3527450000
20150217,2096.469971,2101.300049,2089.800049,2100.340088,2100.340088,3361750000
20150218,2099.159912,2100.229980,2092.149902,2099.679932,2099.679932,3370020000
20150219,2099.250000,2102.129883,2090.790039,2097.449951,2097.449951,3247100000
20150220,2097.649902,2110.610107,2085.439941,2110.300049,2110.300049,3281600000
20150223,2109.830078,2110.050049,2103.000000,2109.659912,2109.659912,3093680000
20150224,2109.100098,2117.939941,2105.870117,2115.479980,2115.479980,3199840000
20150225,2115.300049,2119.590088,2109.889893,2113.860107,2113.860107,3312340000
20150226,2113.909912,2113.909912,2103.760010,2110.739990,2110.739990,3408690000
20150227,2110.879883,2112.739990,2103.750000,2104.500000,2104.500000,3547380000
20150302,2105.229980,2117.520020,2104.500000,2117.389893,2117.389893,3409490000
20150303,2115.760010,2115.760010,2098.260010,2107.780029,2107.780029,3262300000
20150304,2107.719971,2107.719971,2094.489990,2098.530029,2098.530029,3421110000
20150305,2098.540039,2104.250000,2095.219971,2101.040039,2101.040039,3103030000
20150306,2100.909912,2100.909912,2067.270020,2071.260010,2071.260010,3853570000
20150309,2072.250000,2083.489990,2072.209961,2079.429932,2079.429932,3349090000
20150310,2076.139893,2076.139893,2044.160034,2044.160034,2044.160034,3668900000
20150311,2044.689941,2050.080078,2039.689941,2040.239990,2040.239990,3406570000
20150312,2041.099976,2066.409912,2041.099976,2065.949951,2065.949951,3405860000
20150313,2064.560059,2064.560059,2041.170044,2053.399902,2053.399902,3498560000
20150316,2055.350098,2081.409912,2055.350098,2081.189941,2081.189941,3295600000
20150317,2080.590088,2080.590088,2065.080078,2074.280029,2074.280029,3221840000
20150318,2072.840088,2106.850098,2061.229980,2099.500000,2099.500000,4128210000
20150319,2098.689941,2098.689941,2085.560059,2089.270020,2089.270020,3305220000
20150320,2090.320068,2113.919922,2090.320068,2108.100098,2108.100098,5554120000
20150323,2107.989990,2114.860107,2104.419922,2104.419922,2104.419922,3267960000
20150324,2103.939941,2107.629883,2091.500000,2091.500000,2091.500000,3189820000
20150325,2093.100098,2097.429932,2061.050049,2061.050049,2061.050049,3521140000
20150326,2059.939941,2067.149902,2045.500000,2056.149902,2056.149902,3510670000
20150327,2055.780029,2062.830078,2052.959961,2061.020020,2061.020020,3008550000
20150330,2064.110107,2088.969971,2064.110107,2086.239990,2086.239990,2917690000
20150331,2084.050049,2084.050049,2067.040039,2067.889893,2067.889893,3376550000
20150401,2067.629883,2067.629883,2048.379883,2059.689941,2059.689941,3543270000
20150402,2060.030029,2072.169922,2057.320068,2066.959961,2066.959961,3095960000
20150406,2064.870117,2086.989990,2056.520020,2080.620117,2080.620117,3302970000
20150407,2080.790039,2089.810059,2076.100098,2076.330078,2076.330078,3065510000
20150408,2076.939941,2086.689941,2073.300049,2081.899902,2081.899902,3265330000
20150409,2081.290039,2093.310059,2074.290039,2091.179932,2091.179932,3172360000
20150410,2091.510010,2102.610107,2091.510010,2102.060059,2102.060059,3156200000
20150413,2102.030029,2107.649902,2092.330078,2092.429932,2092.429932,2908420000
20150414,2092.280029,2098.620117,2083.239990,2095.840088,2095.840088,3301270000
20150415,2097.820068,2111.909912,2097.820068,2106.629883,2106.629883,4013760000
20150416,2105.959961,2111.300049,2100.020020,2104.989990,2104.989990,3434120000
20150417,2102.580078,2102.580078,2072.370117,2081.179932,2081.179932,3627600000
20150420,2084.110107,2103.939941,2084.110107,2100.399902,2100.399902,3000160000
20150421,2102.820068,2109.639893,2094.379883,2097.290039,2097.290039,3243410000
20150422,2098.270020,2109.979980,2091.050049,2107.959961,2107.959961,3348480000
20150423,2107.209961,2120.489990,2103.189941,2112.929932,2112.929932,3636670000
20150424,2112.800049,2120.919922,2112.800049,2117.689941,2117.689941,3375780000
20150427,2119.290039,2125.919922,2107.040039,2108.919922,2108.919922,3438750000
20150428,2108.350098,2116.040039,2094.889893,2114.760010,2114.760010,3546270000
20150429,2112.489990,2113.649902,2097.409912,2106.850098,2106.850098,4074970000
20150430,2105.520020,2105.520020,2077.590088,2085.510010,2085.510010,4509680000
20150501,2087.379883,2108.409912,2087.379883,2108.290039,2108.290039,3379390000
20150504,2110.229980,2120.949951,2110.229980,2114.489990,2114.489990,3091580000
20150505,2112.629883,2115.239990,2088.459961,2089.459961,2089.459961,3793950000
20150506,2091.260010,2098.419922,2067.929932,2080.149902,2080.149902,3792210000
20150507,2079.959961,2092.899902,2074.989990,2088.000000,2088.000000,3676640000
20150508,2092.129883,2117.659912,2092.129883,2116.100098,2116.100098,3399440000
20150511,2115.560059,2117.689941,2104.580078,2105.330078,2105.330078,2992670000
20150512,2102.870117,2105.060059,2085.570068,2099.120117,2099.120117,3139520000
20150513,2099.620117,2110.189941,2096.040039,2098.479980,2098.479980,3374260000
20150514,2100.429932,2121.449951,2100.429932,2121.100098,2121.100098,3225740000
20150515,2122.070068,2123.889893,2116.810059,2122.729980,2122.729980,3092080000
20150518,2121.300049,2131.780029,2120.010010,2129.199951,2129.199951,2888190000
20150519,2129.449951,2133.020020,2124.500000,2127.830078,2127.830078,3296030000
20150520,2127.790039,2134.719971,2122.590088,2125.850098,2125.850098,3025880000
20150521,2125.550049,2134.280029,2122.949951,2130.820068,2130.820068,3070460000
20150522,2130.360107,2132.149902,2126.060059,2126.060059,2126.060059,2571860000
20150526,2125.340088,2125.340088,2099.179932,2104.199951,2104.199951,3342130000
20150527,2105.129883,2126.219971,2105.129883,2123.479980,2123.479980,3127960000
20150528,2122.270020,2122.270020,2112.860107,2120.790039,2120.790039,2980350000
20150529,2120.659912,2120.659912,2104.889893,2107.389893,2107.389893,3927390000
20150601,2108.639893,2119.149902,2102.540039,2111.729980,2111.729980,3011710000
20150602,2110.409912,2117.590088,2099.139893,2109.600098,2109.600098,3049350000
20150603,2110.639893,2121.919922,2109.610107,2114.070068,2114.070068,3099980000
20150604,2112.350098,2112.889893,2093.229980,2095.840088,2095.840088,3200050000
20150605,2095.090088,2100.989990,2085.669922,2092.830078,2092.830078,3243690000
20150608,2092.340088,2093.010010,2079.110107,2079.280029,2079.280029,2917150000
20150609,2079.070068,2085.620117,2072.139893,2080.149902,2080.149902,3034580000
20150610,2081.120117,2108.500000,2081.120117,2105.199951,2105.199951,3414320000
20150611,2106.239990,2115.020020,2106.239990,2108.860107,2108.860107,3128600000
20150612,2107.429932,2107.429932,2091.330078,2094.110107,2094.110107,2719400000
20150615,2091.340088,2091.340088,2072.489990,2084.429932,2084.429932,3061570000
20150616,2084.260010,2097.399902,2082.100098,2096.290039,2096.290039,2919900000
20150617,2097.399902,2106.790039,2088.860107,2100.439941,2100.439941,3222240000
20150618,2101.580078,2126.649902,2101.580078,2121.239990,2121.239990,3520360000
20150619,2121.060059,2121.639893,2109.449951,2109.989990,2109.989990,4449810000
20150622,2112.500000,2129.870117,2112.500000,2122.850098,2122.850098,3030020000
20150623,2123.159912,2128.030029,2119.889893,2124.199951,2124.199951,3091190000
20150624,2123.649902,2125.100098,2108.580078,2108.580078,2108.580078,3102480000
20150625,2109.959961,2116.040039,2101.780029,2102.310059,2102.310059,3214610000
20150626,2102.620117,2108.919922,2095.379883,2101.489990,2101.489990,5025470000
20150629,2098.629883,2098.629883,2056.639893,2057.639893,2057.639893,3678960000
20150630,2061.189941,2074.280029,2056.320068,2063.110107,2063.110107,4078540000
20150701,2067.000000,2082.780029,2067.000000,2077.419922,2077.419922,3727260000
20150702,2078.030029,2085.060059,2071.020020,2076.780029,2076.780029,2996540000
20150706,2073.949951,2078.610107,2058.399902,2068.760010,2068.760010,3486360000
20150707,2069.520020,2083.739990,2044.020020,2081.340088,2081.340088,4458660000
20150708,2077.659912,2077.659912,2044.660034,2046.680054,2046.680054,3608780000
20150709,2049.729980,2074.280029,2049.729980,2051.310059,2051.310059,3446810000
20150710,2052.739990,2081.310059,2052.739990,2076.620117,2076.620117,3065070000
20150713,2080.030029,2100.669922,2080.030029,2099.600098,2099.600098,3096730000
20150714,2099.719971,2111.979980,2098.179932,2108.949951,2108.949951,3002120000
20150715,2109.010010,2114.139893,2102.489990,2107.399902,2107.399902,3261810000
20150716,2110.550049,2124.419922,2110.550049,2124.290039,2124.290039,3227080000
20150717,2126.800049,2128.909912,2119.879883,2126.639893,2126.639893,3362750000
20150720,2126.850098,2132.820068,2123.659912,2128.280029,2128.280029,3245870000
20150721,2127.550049,2128.489990,2115.399902,2119.209961,2119.209961,3343690000
20150722,2118.209961,2118.510010,2110.000000,2114.149902,2114.149902,3694070000
20150723,2114.159912,2116.870117,2098.629883,2102.149902,2102.149902,3772810000
20150724,2102.239990,2106.010010,2077.090088,2079.649902,2079.649902,3870040000
20150727,2078.189941,2078.189941,2063.520020,2067.639893,2067.639893,3836750000
20150728,2070.750000,2095.600098,2069.090088,2093.250000,2093.250000,4117740000
20150729,2094.699951,2110.600098,2094.080078,2108.570068,2108.570068,4038900000
20150730,2106.780029,2110.479980,2094.969971,2108.629883,2108.629883,3579410000
20150731,2111.600098,2114.239990,2102.070068,2103.840088,2103.840088,3681340000
20150803,2104.489990,2105.699951,2087.310059,2098.040039,2098.040039,3476770000
20150804,2097.679932,2102.510010,2088.600098,2093.320068,2093.320068,3546710000
20150805,2095.270020,2112.659912,2095.270020,2099.840088,2099.840088,3968680000
20150806,2100.750000,2103.320068,2075.530029,2083.560059,2083.560059,4246570000
20150807,2082.610107,2082.610107,2067.909912,2077.570068,2077.570068,3602320000
20150810,2080.979980,2105.350098,2080.979980,2104.179932,2104.179932,3514460000
20150811,2102.659912,2102.659912,2076.489990,2084.070068,2084.070068,3708880000
20150812,2081.100098,2089.060059,2052.090088,2086.050049,2086.050049,4269130000
20150813,2086.189941,2092.929932,2078.260010,2083.389893,2083.389893,3221300000
20150814,2083.149902,2092.449951,2080.610107,2091.540039,2091.540039,2795590000
20150817,2089.699951,2102.870117,2079.300049,2102.439941,2102.439941,2867690000
20150818,2101.989990,2103.469971,2094.139893,2096.919922,2096.919922,2949990000
20150819,2095.689941,2096.169922,2070.530029,2079.610107,2079.610107,3512920000
20150820,2076.610107,2076.610107,2035.729980,2035.729980,2035.729980,3922470000
20150821,2034.079956,2034.079956,1970.890015,1970.890015,1970.890015,5018240000
20150824,1965.150024,1965.150024,1867.010010,1893.209961,1893.209961,6612690000
20150825,1898.079956,1948.040039,1867.079956,1867.609985,1867.609985,5183560000
20150826,1872.750000,1943.089966,1872.750000,1940.510010,1940.510010,5338250000
20150827,1942.770020,1989.599976,1942.770020,1987.660034,1987.660034,5006390000
20150828,1986.060059,1993.479980,1975.189941,1988.869995,1988.869995,3949080000
20150831,1986.729980,1986.729980,1965.979980,1972.180054,1972.180054,3915100000
20150901,1970.089966,1970.089966,1903.069946,1913.849976,1913.849976,4371850000
20150902,1916.520020,1948.910034,1916.520020,1948.859985,1948.859985,3742620000
20150903,1950.790039,1975.010010,1944.719971,1951.130005,1951.130005,3520700000
20150904,1947.760010,1947.760010,1911.209961,1921.219971,1921.219971,3167090000
20150908,1927.300049,1970.420044,1927.300049,1969.410034,1969.410034,3548650000
20150909,1971.449951,1988.630005,1937.880005,1942.040039,1942.040039,3652120000
20150910,1941.589966,1965.290039,1937.189941,1952.290039,1952.290039,3626320000
20150911,1951.449951,1961.050049,1939.189941,1961.050049,1961.050049,3218590000
20150914,1963.060059,1963.060059,1948.270020,1953.030029,1953.030029,3000200000
20150915,1955.099976,1983.189941,1954.300049,1978.089966,1978.089966,3239860000
20150916,1978.020020,1997.260010,1977.930054,1995.310059,1995.310059,3630680000
20150917,1995.329956,2020.859985,1986.729980,1990.199951,1990.199951,4183790000
20150918,1989.660034,1989.660034,1953.449951,1958.030029,1958.030029,6021240000
20150921,1960.839966,1979.640015,1955.800049,1966.969971,1966.969971,3269350000
20150922,1961.390015,1961.390015,1929.219971,1942.739990,1942.739990,3808260000
20150923,1943.239990,1949.520020,1932.569946,1938.760010,1938.760010,3190530000
20150924,1934.810059,1937.170044,1908.920044,1932.239990,1932.239990,4091530000
20150925,1935.930054,1952.890015,1921.500000,1931.339966,1931.339966,3721870000
20150928,1929.180054,1929.180054,1879.209961,1881.770020,1881.770020,4326660000
20150929,1881.900024,1899.479980,1871.910034,1884.089966,1884.089966,4132390000
20150930,1887.140015,1920.530029,1887.140015,1920.030029,1920.030029,4525070000
20151001,1919.650024,1927.209961,1900.699951,1923.819946,1923.819946,3983600000
20151002,1921.770020,1951.359985,1893.699951,1951.359985,1951.359985,4378570000
20151005,1954.329956,1989.170044,1954.329956,1987.050049,1987.050049,4334490000
20151006,1986.630005,1991.619995,1971.989990,1979.920044,1979.920044,4202400000
20151007,1982.339966,1999.310059,1976.439941,1995.829956,1995.829956,4666470000
20151008,1994.010010,2016.500000,1987.530029,2013.430054,2013.430054,3939140000
20151009,2013.729980,2020.130005,2007.609985,2014.890015,2014.890015,3706900000
20151012,2015.650024,2018.660034,2010.550049,2017.459961,2017.459961,2893250000
20151013,2015.000000,2022.339966,2001.780029,2003.689941,2003.689941,3401920000
20151014,2003.660034,2009.560059,1990.729980,1994.239990,1994.239990,3644590000
20151015,1996.469971,2024.150024,1996.469971,2023.859985,2023.859985,3746290000
20151016,2024.369995,2033.540039,2020.459961,2033.109985,2033.109985,3595430000
20151019,2031.729980,2034.449951,2022.310059,2033.660034,2033.660034,3287320000
20151020,2033.130005,2039.119995,2026.609985,2030.770020,2030.770020,3331500000
20151021,2033.469971,2037.969971,2017.219971,2018.939941,2018.939941,3627790000
20151022,2021.880005,2055.199951,2021.880005,2052.510010,2052.510010,4430850000
20151023,2058.189941,2079.739990,2058.189941,2075.149902,2075.149902,4108460000
20151026,2075.080078,2075.139893,2066.530029,2071.179932,2071.179932,3385800000
20151027,2068.750000,2070.370117,2058.840088,2065.889893,2065.889893,4216880000
20151028,2066.479980,2090.350098,2063.110107,2090.350098,2090.350098,4698110000
20151029,2088.350098,2092.520020,2082.629883,2089.409912,2089.409912,4008940000
20151030,2090.000000,2094.320068,2079.340088,2079.360107,2079.360107,4256200000
20151102,2080.760010,2106.199951,2080.760010,2104.050049,2104.050049,3760020000
20151103,2102.629883,2116.479980,2097.510010,2109.790039,2109.790039,4272060000
20151104,2110.600098,2114.590088,2096.979980,2102.310059,2102.310059,4078870000
20151105,2101.679932,2108.780029,2090.409912,2099.929932,2099.929932,4051890000
20151106,2098.600098,2101.909912,2083.739990,2099.199951,2099.199951,4369020000
20151109,2096.560059,2096.560059,2068.239990,2078.580078,2078.580078,3882350000
20151110,2077.189941,2083.669922,2069.909912,2081.719971,2081.719971,3821440000
20151111,2083.409912,2086.939941,2074.850098,2075.000000,2075.000000,3692410000
20151112,2072.290039,2072.290039,2045.660034,2045.969971,2045.969971,4016370000
20151113,2044.640015,2044.640015,2022.020020,2023.040039,2023.040039,4278750000
20151116,2022.079956,2053.219971,2019.390015,2053.189941,2053.189941,3741240000
20151117,2053.669922,2066.689941,2045.900024,2050.439941,2050.439941,4427350000
20151118,2051.989990,2085.310059,2051.989990,2083.580078,2083.580078,3926390000
20151119,2083.699951,2086.739990,2078.760010,2081.239990,2081.239990,3628110000
20151120,2082.820068,2097.060059,2082.820068,2089.169922,2089.169922,3929600000
20151123,2089.409912,2095.610107,2081.389893,2086.590088,2086.590088,3587980000
20151124,2084.419922,2094.120117,2070.290039,2089.139893,2089.139893,3884930000
20151125,2089.300049,2093.000000,2086.300049,2088.870117,2088.870117,2852940000
20151127,2088.820068,2093.290039,2084.129883,2090.110107,2090.110107,1466840000
20151130,2090.949951,2093.810059,2080.409912,2080.409912,2080.409912,4275030000
20151201,2082.929932,2103.370117,2082.929932,2102.629883,2102.629883,3712120000
20151202,2101.709961,2104.270020,2077.110107,2079.510010,2079.510010,3950640000
20151203,2080.709961,2085.000000,2042.349976,2049.620117,2049.620117,4306490000
20151204,2051.239990,2093.840088,2051.239990,2091.689941,2091.689941,4214910000
20151207,2090.419922,2090.419922,2066.780029,2077.070068,2077.070068,4043820000
20151208,2073.389893,2073.850098,2052.320068,2063.590088,2063.590088,4173570000
20151209,2061.169922,2080.330078,2036.530029,2047.619995,2047.619995,4385250000
20151210,2047.930054,2067.649902,2045.670044,2052.229980,2052.229980,3715150000
20151211,2047.270020,2047.270020,2008.800049,2012.369995,2012.369995,4301060000
20151214,2013.369995,2022.920044,1993.260010,2021.939941,2021.939941,4612440000
20151215,2025.550049,2053.870117,2025.550049,2043.410034,2043.410034,4353540000
20151216,2046.500000,2076.719971,2042.430054,2073.070068,2073.070068,4635450000
20151217,2073.760010,2076.370117,2041.660034,2041.890015,2041.890015,4327390000
20151218,2040.810059,2040.810059,2005.329956,2005.550049,2005.550049,6683070000
20151221,2010.270020,2022.900024,2005.930054,2021.150024,2021.150024,3760280000
20151222,2023.150024,2042.739990,2020.489990,2038.969971,2038.969971,3520860000
20151223,2042.199951,2064.729980,2042.199951,2064.290039,2064.290039,3484090000
20151224,2063.520020,2067.360107,2058.729980,2060.989990,2060.989990,1411860000
20151228,2057.770020,2057.770020,2044.199951,2056.500000,2056.500000,2492510000
20151229,2060.540039,2081.560059,2060.540039,2078.360107,2078.360107,2542000000
20151230,2077.340088,2077.340088,2061.969971,2063.360107,2063.360107,2367430000
20151231,2060.590088,2062.540039,2043.619995,2043.939941,2043.939941,2655330000
20160104,2038.199951,2038.199951,1989.680054,2012.660034,2012.660034,4304880000
20160105,2013.780029,2021.939941,2004.170044,2016.709961,2016.709961,3706620000
20160106,2011.709961,2011.709961,1979.050049,1990.260010,1990.260010,4336660000
20160107,1985.319946,1985.319946,1938.829956,1943.089966,1943.089966,5076590000
20160108,1945.969971,1960.400024,1918.459961,1922.030029,1922.030029,4664940000
20160111,1926.119995,1935.650024,1901.099976,1923.670044,1923.670044,4607290000
20160112,1927.829956,1947.380005,1914.349976,1938.680054,1938.680054,4887260000
20160113,1940.339966,1950.329956,1886.410034,1890.280029,1890.280029,5087030000
20160114,1891.680054,1934.469971,1878.930054,1921.839966,1921.839966,5241110000
20160115,1916.680054,1916.680054,1857.829956,1880.329956,1880.329956,5468460000
20160119,1888.660034,1901.439941,1864.599976,1881.329956,1881.329956,4928350000
20160120,1876.180054,1876.180054,1812.290039,1859.329956,1859.329956,6416070000
20160121,1861.459961,1889.849976,1848.979980,1868.989990,1868.989990,5078810000
20160122,1877.400024,1908.849976,1877.400024,1906.900024,1906.900024,4901760000
20160125,1906.280029,1906.280029,1875.969971,1877.079956,1877.079956,4401380000
20160126,1878.790039,1906.729980,1878.790039,1903.630005,1903.630005,4357940000
20160127,1902.520020,1916.989990,1872.699951,1882.949951,1882.949951,4754040000
20160128,1885.219971,1902.959961,1873.650024,1893.359985,1893.359985,4693010000
